OrderID,CustomerID,StoreID,OrderDateTime,OrderStatus,PaymentMethodCode,OrderTotalAmount,CreatedAt,ModifiedAt
O0005027,C018966,S005,2025-02-03 15:44:02,Completed,WALLET,22884.07,2025-02-03 15:44:02,2025-02-03 19:15:02
O0005028,,S003,2024-07-10 12:22:47,Completed,WALLET,84310.13,2024-07-10 12:22:47,2024-07-10 13:24:47
O0005029,C017550,S007,2024-07-20 17:09:06,Completed,WALLET,40038.27,2024-07-20 17:09:06,2024-07-20 20:02:06
O0005030,C013096,S003,2025-05-10 16:14:34,Completed,CASH,68034.47,2025-05-10 16:14:34,2025-05-10 18:09:34
O0005031,C004710,S006,2025-05-20 15:08:37,Cancelled,CARD,72488.47,2025-05-20 15:08:37,2025-05-20 17:11:37
O0005032,C009667,S007,2025-07-11 17:14:41,Completed,CARD,17334.95,2025-07-11 17:14:41,2025-07-11 17:32:41
O0005033,C015172,S001,2024-07-16 20:03:09,Completed,WALLET,11476.31,2024-07-16 20:03:09,2024-07-16 23:40:09
O0005034,C001137,S005,2024-05-23 18:18:29,Completed,CARD,72996.37,2024-05-23 18:18:29,2024-05-23 21:26:29
O0005035,C015441,S007,2025-07-09 21:51:38,Completed,CARD,44604.29,2025-07-09 21:51:38,2025-07-09 22:55:38
O0005036,C011275,S002,2024-07-20 18:28:01,Completed,CARD,78970.32,2024-07-20 18:28:01,2024-07-20 18:33:01
O0005037,C000935,S003,2024-04-23 10:28:21,Completed,CARD,87091.06,2024-04-23 10:28:21,2024-04-23 10:44:21
O0005038,C002121,S010,2024-04-27 21:17:04,Completed,INSTALLMENT,212299.58,2024-04-27 21:17:04,2024-04-27 21:26:04
O0005039,C002246,S012,2025-11-05 21:41:27,Completed,CARD,44066.52,2025-11-05 21:41:27,2025-11-05 22:11:27
O0005040,C011091,S006,2024-04-24 16:36:45,Completed,CARD,148321.42,2024-04-24 16:36:45,2024-04-24 20:08:45
O0005041,C000073,S005,2025-05-23 19:23:41,Completed,CARD,63684.50,2025-05-23 19:23:41,2025-05-23 22:11:41
O0005042,C007324,S011,2026-05-07 19:53:38,Completed,CARD,300126.94,2026-05-07 19:53:38,2026-05-07 22:56:38
O0005043,C017246,S011,2025-01-25 14:58:54,Completed,WALLET,35364.85,2025-01-25 14:58:54,2025-01-25 17:45:54
O0005044,C005504,S002,2026-01-15 20:51:13,Completed,CARD,193996.77,2026-01-15 20:51:13,2026-01-15 20:55:13
O0005045,C010068,S007,2026-06-09 13:55:21,Completed,CASH,129403.79,2026-06-09 13:55:21,2026-06-09 16:36:21
O0005046,C008291,S010,2026-05-25 21:04:33,Completed,WALLET,51521.55,2026-05-25 21:04:33,2026-05-25 23:43:33
O0005047,C010818,S007,2025-10-30 17:08:26,Completed,CARD,39775.48,2025-10-30 17:08:26,2025-10-30 19:33:26
O0005048,C016891,S009,2026-07-08 18:56:12,Completed,CARD,181951.52,2026-07-08 18:56:12,2026-07-08 19:29:12
O0005049,C009771,S001,2024-08-24 17:15:24,Completed,CASH,49659.95,2024-08-24 17:15:24,2024-08-24 20:41:24
O0005050,C014460,S006,2025-07-26 19:52:07,Completed,CASH,37320.27,2025-07-26 19:52:07,2025-07-26 22:48:07
O0005051,C012782,S008,2024-04-12 15:50:24,Completed,CARD,38331.62,2024-04-12 15:50:24,2024-04-12 16:38:24
O0005052,C015869,S012,2025-03-19 18:57:31,Completed,CARD,64460.13,2025-03-19 18:57:31,2025-03-19 21:40:31
O0005053,C011875,S006,2026-01-20 16:06:40,Completed,CARD,100347.97,2026-01-20 16:06:40,2026-01-20 18:29:40
O0005054,C003412,S008,2024-04-25 15:32:13,Completed,CARD,23114.43,2024-04-25 15:32:13,2024-04-25 16:27:13
O0005055,C005444,S011,2026-01-31 10:26:01,Completed,CARD,184371.99,2026-01-31 10:26:01,2026-01-31 13:17:01
O0005056,C006356,S008,2025-10-04 10:36:47,Completed,WALLET,93010.66,2025-10-04 10:36:47,2025-10-04 12:10:47
O0005057,,S007,2026-05-21 12:46:07,Completed,CASH,51157.03,2026-05-21 12:46:07,2026-05-21 16:44:07
O0005058,C007634,S004,2026-06-23 14:44:47,Completed,CARD,134576.59,2026-06-23 14:44:47,2026-06-23 15:29:47
O0005059,C014105,S003,2025-12-14 13:39:55,Completed,CARD,131702.74,2025-12-14 13:39:55,2025-12-14 14:39:55
O0005060,C009168,S009,2024-06-18 20:56:33,Completed,CASH,88444.70,2024-06-18 20:56:33,2024-06-18 21:15:33
O0005061,C000898,S009,2026-04-07 15:05:08,Completed,WALLET,27205.79,2026-04-07 15:05:08,2026-04-07 17:38:08
O0005062,C004456,S001,2024-01-30 20:27:47,Completed,CARD,131807.88,2024-01-30 20:27:47,2024-01-30 22:21:47
O0005063,C018829,S004,2026-03-22 20:42:20,Completed,WALLET,163424.23,2026-03-22 20:42:20,2026-03-22 20:50:20
O0005064,C012874,S005,2024-04-03 15:05:09,Completed,INSTALLMENT,31791.12,2024-04-03 15:05:09,2024-04-03 18:37:09
O0005065,C014413,S006,2024-03-04 20:51:28,Completed,CASH,79043.35,2024-03-04 20:51:28,2024-03-04 23:44:28
O0005066,C014759,S009,2025-04-22 17:27:17,Completed,CARD,35763.71,2025-04-22 17:27:17,2025-04-22 18:49:17
O0005067,C019310,S007,2025-02-28 12:45:18,Completed,CARD,11472.19,2025-02-28 12:45:18,2025-02-28 12:54:18
O0005068,C001216,S010,2024-01-12 14:34:22,Completed,WALLET,10617.96,2024-01-12 14:34:22,2024-01-12 18:13:22
O0005069,C001634,S010,2024-10-24 19:29:20,Completed,INSTALLMENT,51994.01,2024-10-24 19:29:20,2024-10-24 19:58:20
O0005070,C019552,S008,2026-05-31 13:24:04,Completed,CARD,20560.74,2026-05-31 13:24:04,2026-05-31 15:39:04
O0005071,C018497,S003,2025-01-29 19:54:48,Cancelled,CARD,43422.82,2025-01-29 19:54:48,2025-01-29 23:32:48
O0005072,C006748,S001,2024-08-11 18:48:10,Completed,CARD,119314.52,2024-08-11 18:48:10,2024-08-11 21:20:10
O0005073,C012301,S008,2026-06-25 20:35:21,Completed,INSTALLMENT,75894.45,2026-06-25 20:35:21,2026-06-26 00:28:21
O0005074,C002307,S010,2026-05-08 18:40:43,Completed,CARD,83290.70,2026-05-08 18:40:43,2026-05-08 19:18:43
O0005075,C016175,S003,2025-08-25 18:09:27,Completed,CARD,14945.98,2025-08-25 18:09:27,2025-08-25 18:31:27
O0005076,C019643,S003,2025-05-06 19:08:09,Completed,CARD,134783.15,2025-05-06 19:08:09,2025-05-06 22:53:09
O0005077,C002970,S005,2025-04-17 21:13:38,Completed,CARD,115601.74,2025-04-17 21:13:38,2025-04-17 23:03:38
O0005078,C011052,S002,2026-04-08 18:19:39,Completed,CARD,51426.19,2026-04-08 18:19:39,2026-04-08 20:22:39
O0005079,C000210,S004,2025-09-05 19:46:01,Completed,CARD,134025.51,2025-09-05 19:46:01,2025-09-05 20:47:01
O0005080,C013723,S006,2024-06-02 17:50:50,Completed,CASH,64719.41,2024-06-02 17:50:50,2024-06-02 18:31:50
O0005081,C006378,S002,2024-11-18 16:46:15,Completed,CASH,111547.43,2024-11-18 16:46:15,2024-11-18 17:14:15
O0005082,,S002,2024-05-20 10:58:50,Returned,CARD,158384.10,2024-05-20 10:58:50,2024-05-20 12:21:50
O0005083,C002322,S009,2025-05-12 18:50:06,Completed,CARD,37402.25,2025-05-12 18:50:06,2025-05-12 20:26:06
O0005084,C011873,S009,2026-07-08 18:11:27,Completed,CARD,207529.16,2026-07-08 18:11:27,2026-07-08 20:44:27
O0005085,,S010,2024-02-08 14:41:17,Completed,WALLET,45003.18,2024-02-08 14:41:17,2024-02-08 17:44:17
O0005086,C004316,S007,2025-10-22 17:53:55,Completed,WALLET,54270.07,2025-10-22 17:53:55,2025-10-22 21:37:55
O0005087,C015912,S009,2025-12-15 14:56:41,Completed,CARD,59495.86,2025-12-15 14:56:41,2025-12-15 17:06:41
O0005088,C015517,S007,2024-02-09 15:54:37,Completed,CARD,85150.75,2024-02-09 15:54:37,2024-02-09 17:46:37
O0005089,C018309,S008,2026-04-23 16:46:21,Completed,CARD,29150.54,2026-04-23 16:46:21,2026-04-23 18:24:21
O0005090,C008653,S010,2025-05-18 20:01:27,Completed,CARD,57116.28,2025-05-18 20:01:27,2025-05-18 21:56:27
O0005091,C019694,S007,2024-12-29 14:00:02,Completed,INSTALLMENT,62781.84,2024-12-29 14:00:02,2024-12-29 17:58:02
O0005092,C007545,S002,2025-10-23 16:47:48,Completed,CARD,12004.09,2025-10-23 16:47:48,2025-10-23 17:15:48
O0005093,,S001,2026-06-10 11:18:03,Completed,CASH,54544.68,2026-06-10 11:18:03,2026-06-10 13:46:03
O0005094,,S010,2024-01-29 21:55:18,Completed,CASH,36105.65,2024-01-29 21:55:18,2024-01-29 22:24:18
O0005095,C014417,S001,2026-05-09 18:05:36,Completed,CASH,249566.38,2026-05-09 18:05:36,2026-05-09 18:19:36
O0005096,C000312,S008,2026-02-02 11:01:26,Completed,CARD,39264.63,2026-02-02 11:01:26,2026-02-02 12:55:26
O0005097,C008863,S006,2024-12-22 15:21:00,Completed,INSTALLMENT,120101.47,2024-12-22 15:21:00,2024-12-22 17:26:00
O0005098,C004664,S010,2024-10-25 21:09:12,Completed,CARD,13236.21,2024-10-25 21:09:12,2024-10-26 00:31:12
O0005099,C000895,S003,2024-04-30 15:15:14,Completed,CARD,14183.85,2024-04-30 15:15:14,2024-04-30 18:55:14
O0005100,C013199,S004,2025-04-07 18:43:41,Completed,CASH,39089.62,2025-04-07 18:43:41,2025-04-07 22:04:41
O0005101,C015653,S001,2025-10-10 19:00:45,Completed,CARD,81385.22,2025-10-10 19:00:45,2025-10-10 20:01:45
O0005102,C015649,S001,2025-08-18 11:47:00,Completed,CASH,200790.90,2025-08-18 11:47:00,2025-08-18 14:25:00
O0005103,C003498,S009,2025-01-21 16:23:06,Completed,CARD,119477.96,2025-01-21 16:23:06,2025-01-21 17:46:06
O0005104,C014013,S003,2025-12-30 12:07:42,Completed,CARD,40802.46,2025-12-30 12:07:42,2025-12-30 13:11:42
O0005105,C007301,S005,2024-01-20 10:54:17,Completed,CARD,118590.06,2024-01-20 10:54:17,2024-01-20 13:35:17
O0005106,C010811,S002,2026-03-24 16:48:40,Completed,CASH,11375.89,2026-03-24 16:48:40,2026-03-24 19:04:40
O0005107,C004892,S006,2025-05-21 19:41:07,Pending,INSTALLMENT,36715.70,2025-05-21 19:41:07,2025-05-21 21:40:07
O0005108,C010446,S009,2025-07-25 15:36:06,Completed,CARD,32464.96,2025-07-25 15:36:06,2025-07-25 18:40:06
O0005109,C001721,S002,2024-09-17 13:25:47,Completed,CARD,17546.70,2024-09-17 13:25:47,2024-09-17 14:39:47
O0005110,C000711,S011,2024-02-14 20:27:53,Completed,CASH,81951.55,2024-02-14 20:27:53,2024-02-14 23:00:53
O0005111,C007616,S006,2025-04-13 19:02:02,Completed,CARD,70650.11,2025-04-13 19:02:02,2025-04-13 21:33:02
O0005112,C009616,S001,2024-10-06 10:09:43,Completed,CASH,55397.95,2024-10-06 10:09:43,2024-10-06 13:00:43
O0005113,C017715,S001,2026-05-22 14:19:17,Completed,CARD,30193.48,2026-05-22 14:19:17,2026-05-22 14:22:17
O0005114,C011659,S009,2025-01-15 20:15:02,Completed,CARD,13104.13,2025-01-15 20:15:02,2025-01-15 20:22:02
O0005115,C005899,S003,2024-08-02 20:36:22,Completed,CASH,92611.04,2024-08-02 20:36:22,2024-08-02 21:29:22
O0005116,C001616,S008,2024-11-27 18:47:38,Completed,CARD,37138.71,2024-11-27 18:47:38,2024-11-27 21:19:38
O0005117,C008483,S011,2025-01-06 14:05:20,Completed,CARD,38353.48,2025-01-06 14:05:20,2025-01-06 14:48:20
O0005118,C009935,S009,2026-06-05 18:02:49,Completed,CASH,767.89,2026-06-05 18:02:49,2026-06-05 21:07:49
O0005119,,S003,2026-03-13 10:53:53,Completed,WALLET,70009.54,2026-03-13 10:53:53,2026-03-13 13:35:53
O0005120,C007953,S005,2025-04-16 19:54:52,Completed,CARD,48204.55,2025-04-16 19:54:52,2025-04-16 22:56:52
O0005121,C014572,S012,2025-01-31 12:22:46,Completed,WALLET,49748.92,2025-01-31 12:22:46,2025-01-31 15:11:46
O0005122,C012918,S007,2026-03-15 21:01:04,Completed,CARD,67255.05,2026-03-15 21:01:04,2026-03-15 21:22:04
O0005123,C008853,S005,2025-10-08 13:00:17,Completed,CARD,92708.64,2025-10-08 13:00:17,2025-10-08 16:28:17
O0005124,C000216,S004,2025-08-18 20:42:21,Completed,CASH,46064.73,2025-08-18 20:42:21,2025-08-18 23:51:21
O0005125,C013081,S006,2024-12-17 10:45:45,Completed,CASH,21944.77,2024-12-17 10:45:45,2024-12-17 14:04:45
O0005126,C007373,S007,2026-02-17 20:11:25,Completed,CASH,218332.72,2026-02-17 20:11:25,2026-02-17 21:46:25
O0005127,C012020,S003,2026-04-24 18:09:48,Completed,CARD,85899.94,2026-04-24 18:09:48,2026-04-24 21:25:48
O0005128,C006689,S002,2026-02-16 20:00:32,Completed,CASH,113919.28,2026-02-16 20:00:32,2026-02-16 21:42:32
O0005129,C018270,S011,2024-09-29 19:52:17,Completed,WALLET,93902.88,2024-09-29 19:52:17,2024-09-29 22:51:17
O0005130,C012010,S005,2025-04-03 21:36:16,Completed,CARD,51398.58,2025-04-03 21:36:16,2025-04-03 22:27:16
O0005131,C009554,S008,2025-11-20 19:09:30,Completed,WALLET,41754.50,2025-11-20 19:09:30,2025-11-20 22:10:30
O0005132,C002063,S004,2025-07-21 17:15:35,Completed,CASH,137499.66,2025-07-21 17:15:35,2025-07-21 18:43:35
O0005133,C008886,S012,2024-12-02 19:26:55,Completed,CARD,12945.53,2024-12-02 19:26:55,2024-12-02 23:04:55
O0005134,C013126,S004,2026-05-22 16:02:31,Completed,WALLET,35616.48,2026-05-22 16:02:31,2026-05-22 18:10:31
O0005135,C004344,S010,2026-05-24 20:14:46,Completed,CASH,60638.47,2026-05-24 20:14:46,2026-05-24 21:00:46
O0005136,C017619,S004,2024-12-03 18:23:46,Completed,CARD,23175.77,2024-12-03 18:23:46,2024-12-03 19:21:46
O0005137,C011347,S009,2024-08-19 12:50:59,Completed,CASH,39952.37,2024-08-19 12:50:59,2024-08-19 15:46:59
O0005138,C010580,S006,2025-01-15 20:39:28,Completed,WALLET,94754.20,2025-01-15 20:39:28,2025-01-15 21:12:28
O0005139,,S001,2024-07-17 15:11:56,Completed,CARD,189583.96,2024-07-17 15:11:56,2024-07-17 15:26:56
O0005140,C018855,S007,2024-08-10 12:03:40,Completed,CASH,37552.68,2024-08-10 12:03:40,2024-08-10 14:54:40
O0005141,C012542,S002,2025-09-09 14:59:26,Completed,CASH,77417.47,2025-09-09 14:59:26,2025-09-09 15:50:26
O0005142,C014221,S009,2024-12-19 11:16:24,Completed,CARD,49180.34,2024-12-19 11:16:24,2024-12-19 13:13:24
O0005143,C017602,S005,2024-11-14 16:08:49,Completed,CARD,42405.48,2024-11-14 16:08:49,2024-11-14 17:26:49
O0005144,C005409,S002,2026-03-11 19:15:59,Completed,CARD,142603.11,2026-03-11 19:15:59,2026-03-11 20:23:59
O0005145,C002445,S001,2024-06-07 18:33:59,Completed,CARD,13934.69,2024-06-07 18:33:59,2024-06-07 19:36:59
O0005146,C000027,S010,2025-10-08 17:44:10,Completed,CASH,234234.98,2025-10-08 17:44:10,2025-10-08 21:35:10
O0005147,C002955,S005,2024-04-09 21:55:00,Returned,CARD,71529.62,2024-04-09 21:55:00,2024-04-10 01:11:00
O0005148,C014572,S004,2024-06-29 16:30:59,Completed,CASH,287693.65,2024-06-29 16:30:59,2024-06-29 18:54:59
O0005149,C013806,S003,2025-01-30 19:05:11,Completed,CASH,176091.75,2025-01-30 19:05:11,2025-01-30 22:31:11
O0005150,C011826,S004,2025-11-29 17:45:23,Completed,CARD,128015.93,2025-11-29 17:45:23,2025-11-29 21:40:23
O0005151,C010281,S005,2024-09-06 13:55:27,Completed,CASH,240779.67,2024-09-06 13:55:27,2024-09-06 16:47:27
O0005152,C013919,S007,2025-01-18 18:38:15,Completed,CARD,58183.69,2025-01-18 18:38:15,2025-01-18 20:02:15
O0005153,C003417,S005,2024-02-03 15:16:56,Pending,CARD,124293.88,2024-02-03 15:16:56,2024-02-03 18:59:56
O0005154,C018312,S006,2024-11-05 11:26:22,Completed,CARD,34877.19,2024-11-05 11:26:22,2024-11-05 13:02:22
O0005155,C013258,S007,2024-10-07 21:53:03,Completed,CASH,64795.91,2024-10-07 21:53:03,2024-10-08 01:12:03
O0005156,C008044,S004,2024-08-01 13:45:20,Returned,CARD,140839.51,2024-08-01 13:45:20,2024-08-01 15:29:20
O0005157,C019520,S003,2024-01-12 18:15:23,Completed,CARD,678.73,2024-01-12 18:15:23,2024-01-12 18:21:23
O0005158,C000208,S006,2025-01-22 16:27:18,Completed,CARD,96593.02,2025-01-22 16:27:18,2025-01-22 19:19:18
O0005159,C012731,S005,2025-05-28 17:21:27,Completed,WALLET,19643.58,2025-05-28 17:21:27,2025-05-28 20:30:27
O0005160,C012564,S003,2024-08-25 16:48:59,Completed,CARD,2454.80,2024-08-25 16:48:59,2024-08-25 20:34:59
O0005161,,S001,2026-04-10 20:08:29,Completed,CARD,62832.34,2026-04-10 20:08:29,2026-04-10 23:57:29
O0005162,C012610,S009,2025-10-13 18:24:28,Completed,INSTALLMENT,8251.47,2025-10-13 18:24:28,2025-10-13 22:23:28
O0005163,C006655,S004,2026-07-16 12:36:36,Completed,CARD,181506.06,2026-07-16 12:36:36,2026-07-16 15:38:36
O0005164,C016495,S007,2025-09-01 16:05:03,Completed,CARD,65578.31,2025-09-01 16:05:03,2025-09-01 18:28:03
O0005165,C004523,S011,2025-02-25 16:45:43,Completed,CARD,198558.93,2025-02-25 16:45:43,2025-02-25 18:58:43
O0005166,C001458,S009,2024-06-25 17:00:32,Completed,CARD,80603.80,2024-06-25 17:00:32,2024-06-25 18:26:32
O0005167,C013237,S001,2026-06-19 20:17:31,Completed,CARD,48615.76,2026-06-19 20:17:31,2026-06-19 23:32:31
O0005168,C016274,S010,2025-12-30 18:40:31,Completed,CARD,150269.57,2025-12-30 18:40:31,2025-12-30 22:38:31
O0005169,C016934,S012,2026-05-11 21:04:02,Completed,CARD,33720.67,2026-05-11 21:04:02,2026-05-11 23:24:02
O0005170,C006003,S010,2026-06-25 10:30:22,Completed,CARD,36271.88,2026-06-25 10:30:22,2026-06-25 13:00:22
O0005171,C006806,S003,2025-11-04 19:17:32,Completed,CARD,50787.72,2025-11-04 19:17:32,2025-11-04 21:09:32
O0005172,,S003,2025-12-17 16:16:39,Cancelled,CARD,96211.56,2025-12-17 16:16:39,2025-12-17 17:59:39
O0005173,C018461,S004,2026-06-18 14:33:11,Completed,INSTALLMENT,69592.48,2026-06-18 14:33:11,2026-06-18 17:58:11
O0005174,C004760,S002,2026-01-15 14:14:25,Completed,CARD,148834.41,2026-01-15 14:14:25,2026-01-15 16:24:25
O0005175,C002299,S011,2024-03-19 12:19:53,Cancelled,CARD,1392.62,2024-03-19 12:19:53,2024-03-19 12:29:53
O0005176,,S007,2024-03-21 19:23:57,Completed,CARD,97717.75,2024-03-21 19:23:57,2024-03-21 21:31:57
O0005177,C015087,S010,2024-07-28 13:51:21,Completed,CASH,51622.84,2024-07-28 13:51:21,2024-07-28 15:25:21
O0005178,,S006,2024-09-01 21:33:48,Completed,CARD,12950.32,2024-09-01 21:33:48,2024-09-02 00:05:48
O0005179,C010115,S004,2025-10-19 17:20:53,Completed,CASH,120910.27,2025-10-19 17:20:53,2025-10-19 21:10:53
O0005180,C015275,S010,2024-02-29 15:55:38,Completed,CARD,56858.28,2024-02-29 15:55:38,2024-02-29 16:55:38
O0005181,C005187,S008,2024-04-01 14:16:24,Completed,CARD,65409.85,2024-04-01 14:16:24,2024-04-01 17:24:24
O0005182,C007922,S011,2025-08-11 15:23:47,Completed,CASH,115151.79,2025-08-11 15:23:47,2025-08-11 18:31:47
O0005183,C005376,S007,2025-04-15 16:50:18,Returned,CASH,51074.91,2025-04-15 16:50:18,2025-04-15 18:38:18
O0005184,C002333,S009,2026-03-26 20:00:14,Completed,CARD,36280.97,2026-03-26 20:00:14,2026-03-26 21:59:14
O0005185,C001100,S005,2025-12-22 19:53:08,Completed,CARD,76525.21,2025-12-22 19:53:08,2025-12-22 22:26:08
O0005186,C019402,S004,2026-04-18 14:59:18,Completed,CARD,83172.15,2026-04-18 14:59:18,2026-04-18 18:35:18
O0005187,C013268,S007,2024-05-22 14:44:40,Completed,INSTALLMENT,583.93,2024-05-22 14:44:40,2024-05-22 15:07:40
O0005188,,S002,2024-03-18 20:47:44,Completed,INSTALLMENT,33985.04,2024-03-18 20:47:44,2024-03-18 21:00:44
O0005189,C004819,S003,2024-10-19 18:29:34,Completed,CARD,3407.74,2024-10-19 18:29:34,2024-10-19 19:13:34
O0005190,C010473,S010,2026-02-16 13:36:50,Pending,CARD,32172.74,2026-02-16 13:36:50,2026-02-16 14:49:50
O0005191,,S011,2026-05-01 19:08:46,Completed,WALLET,73373.54,2026-05-01 19:08:46,2026-05-01 20:00:46
O0005192,C019781,S010,2024-04-01 17:22:31,Completed,CASH,11678.98,2024-04-01 17:22:31,2024-04-01 18:24:31
O0005193,C001315,S007,2026-05-28 15:57:21,Completed,CARD,39375.32,2026-05-28 15:57:21,2026-05-28 16:12:21
O0005194,C009119,S012,2024-01-16 14:42:19,Completed,INSTALLMENT,110227.68,2024-01-16 14:42:19,2024-01-16 15:02:19
O0005195,C002785,S012,2025-03-25 21:16:13,Completed,CARD,156003.85,2025-03-25 21:16:13,2025-03-25 23:52:13
O0005196,C009504,S011,2026-04-20 19:23:46,Completed,CARD,88067.22,2026-04-20 19:23:46,2026-04-20 22:34:46
O0005197,C000152,S008,2025-12-10 20:56:37,Completed,CARD,218968.34,2025-12-10 20:56:37,2025-12-11 00:08:37
O0005198,C005818,S008,2024-05-04 16:32:39,Completed,CASH,365425.34,2024-05-04 16:32:39,2024-05-04 16:38:39
O0005199,C017043,S002,2025-10-11 19:58:32,Completed,CARD,73511.67,2025-10-11 19:58:32,2025-10-11 21:28:32
O0005200,C010626,S008,2025-03-05 20:15:56,Completed,CASH,90815.70,2025-03-05 20:15:56,2025-03-05 20:30:56
O0005201,C019743,S001,2024-06-08 16:17:47,Completed,CASH,137421.77,2024-06-08 16:17:47,2024-06-08 19:23:47
O0005202,C012216,S003,2025-05-06 17:40:26,Returned,CASH,31067.42,2025-05-06 17:40:26,2025-05-06 17:55:26
O0005203,C004163,S006,2025-01-28 17:27:54,Completed,CARD,81370.30,2025-01-28 17:27:54,2025-01-28 20:39:54
O0005204,C006692,S012,2025-04-12 15:24:04,Completed,CARD,50999.21,2025-04-12 15:24:04,2025-04-12 19:14:04
O0005205,C009060,S007,2024-03-25 20:15:29,Completed,CARD,15305.84,2024-03-25 20:15:29,2024-03-25 23:41:29
O0005206,C010543,S004,2025-10-01 19:59:31,Completed,CASH,13371.14,2025-10-01 19:59:31,2025-10-01 20:10:31
O0005207,C013383,S002,2026-07-22 17:21:16,Completed,CARD,96064.82,2026-07-22 17:21:16,2026-07-22 21:20:16
O0005208,C011705,S011,2025-07-02 16:01:42,Completed,CASH,34242.83,2025-07-02 16:01:42,2025-07-02 19:44:42
O0005209,C017407,S004,2026-01-20 16:31:12,Completed,CARD,144481.35,2026-01-20 16:31:12,2026-01-20 16:55:12
O0005210,C005989,S008,2025-04-03 11:07:18,Completed,CASH,168780.28,2025-04-03 11:07:18,2025-04-03 11:10:18
O0005211,C014328,S012,2026-06-24 19:23:52,Completed,CARD,96198.33,2026-06-24 19:23:52,2026-06-24 19:31:52
O0005212,C011863,S009,2024-09-10 17:03:15,Completed,CARD,83316.57,2024-09-10 17:03:15,2024-09-10 20:00:15
O0005213,C006498,S010,2025-07-18 15:11:59,Completed,CASH,81726.47,2025-07-18 15:11:59,2025-07-18 17:14:59
O0005214,C007650,S003,2024-10-27 18:56:57,Completed,WALLET,60722.07,2024-10-27 18:56:57,2024-10-27 22:13:57
O0005215,C002114,S003,2024-10-01 15:52:52,Completed,CARD,109155.87,2024-10-01 15:52:52,2024-10-01 18:41:52
O0005216,C000837,S004,2025-09-10 14:47:41,Completed,CARD,48639.38,2025-09-10 14:47:41,2025-09-10 16:54:41
O0005217,C012297,S007,2025-05-23 21:44:40,Completed,CASH,20979.34,2025-05-23 21:44:40,2025-05-23 22:21:40
O0005218,C019588,S007,2024-04-08 10:09:47,Completed,WALLET,29783.21,2024-04-08 10:09:47,2024-04-08 13:35:47
O0005219,C010808,S004,2026-07-09 13:56:14,Completed,CASH,133836.18,2026-07-09 13:56:14,2026-07-09 17:51:14
O0005220,C013606,S001,2024-10-08 13:00:34,Cancelled,CARD,38064.85,2024-10-08 13:00:34,2024-10-08 15:25:34
O0005221,C009497,S009,2025-04-03 14:54:13,Completed,WALLET,82334.57,2025-04-03 14:54:13,2025-04-03 18:25:13
O0005222,C019778,S002,2025-10-20 21:56:10,Completed,CARD,74681.75,2025-10-20 21:56:10,2025-10-20 23:49:10
O0005223,,S010,2025-10-23 20:32:55,Completed,CARD,157401.02,2025-10-23 20:32:55,2025-10-23 23:31:55
O0005224,C018732,S011,2025-05-27 19:58:39,Completed,CARD,35037.75,2025-05-27 19:58:39,2025-05-27 22:52:39
O0005225,C016910,S008,2025-08-26 17:50:52,Completed,WALLET,55127.94,2025-08-26 17:50:52,2025-08-26 20:20:52
O0005226,C010869,S008,2025-07-21 16:55:05,Completed,CARD,31450.83,2025-07-21 16:55:05,2025-07-21 20:30:05
O0005227,C005411,S009,2024-01-22 19:19:55,Pending,CARD,764.86,2024-01-22 19:19:55,2024-01-22 22:10:55
O0005228,C001989,S006,2024-03-20 19:12:13,Completed,CARD,87805.02,2024-03-20 19:12:13,2024-03-20 22:50:13
O0005229,C001638,S011,2025-02-27 14:57:21,Completed,WALLET,95666.50,2025-02-27 14:57:21,2025-02-27 18:34:21
O0005230,C009890,S005,2026-01-25 21:28:58,Completed,CARD,65559.33,2026-01-25 21:28:58,2026-01-25 22:59:58
O0005231,C000953,S007,2025-01-11 14:28:24,Completed,CASH,59485.13,2025-01-11 14:28:24,2025-01-11 14:50:24
O0005232,C010128,S007,2026-04-05 13:29:03,Completed,CARD,84856.20,2026-04-05 13:29:03,2026-04-05 15:09:03
O0005233,C014188,S002,2026-05-10 16:55:48,Completed,CARD,132688.00,2026-05-10 16:55:48,2026-05-10 19:27:48
