MovementID,WarehouseID,ProductID,MovementType,QuantityChange,MovementDateTime,ReferenceNo,CreatedAt
13248,WH02,P0252,RECEIPT,29,2025-01-09 06:01:47,REF253544,2025-01-09 06:01:47
13249,WH01,P0167,TRANSFER_OUT,-55,2025-04-06 14:04:33,REF712907,2025-04-06 14:04:33
13250,WH01,P0032,ISSUE_TO_STORE,-15,2025-08-02 15:11:09,REF590112,2025-08-02 15:11:09
13251,WH01,P0169,ISSUE_TO_STORE,-37,2026-01-20 08:28:33,REF378149,2026-01-20 08:28:33
13252,WH02,P0306,TRANSFER_IN,13,2025-10-24 06:54:37,REF112889,2025-10-24 06:54:37
13253,WH01,P0298,TRANSFER_IN,29,2026-05-17 13:39:37,REF161211,2026-05-17 13:39:37
13254,WH02,P0250,RECEIPT,15,2025-11-01 16:44:01,REF888065,2025-11-01 16:44:01
13255,WH02,P0316,TRANSFER_OUT,-32,2025-03-22 02:42:48,REF528859,2025-03-22 02:42:48
13256,WH02,P0234,RECEIPT,69,2026-02-11 00:43:05,REF439938,2026-02-11 00:43:05
13257,WH02,P0248,ISSUE_TO_STORE,-56,2025-09-17 03:07:16,REF801955,2025-09-17 03:07:16
13258,WH01,P0049,ISSUE_TO_STORE,-25,2026-04-13 23:04:14,REF102525,2026-04-13 23:04:14
13259,WH01,P0035,RETURN_TO_VENDOR,-17,2025-12-08 22:50:01,REF979462,2025-12-08 22:50:01
13260,WH02,P0035,ISSUE_TO_STORE,-33,2026-06-07 15:07:22,REF870946,2026-06-07 15:07:22
13261,WH02,P0147,TRANSFER_IN,60,2026-07-25 13:39:46,REF925728,2026-07-25 13:39:46
13262,WH01,P0248,RETURN_TO_VENDOR,-29,2026-04-06 04:35:44,REF999745,2026-04-06 04:35:44
13263,WH01,P0069,RECEIPT,58,2026-01-19 03:13:10,REF150588,2026-01-19 03:13:10
13264,WH01,P0319,TRANSFER_OUT,-11,2026-06-07 06:12:14,REF555964,2026-06-07 06:12:14
13265,WH01,P0016,ISSUE_TO_STORE,-65,2026-07-07 08:45:35,REF869460,2026-07-07 08:45:35
13266,WH01,P0176,TRANSFER_OUT,-6,2026-06-17 16:52:35,REF695352,2026-06-17 16:52:35
13267,WH01,P0034,TRANSFER_OUT,-63,2026-06-17 14:19:15,REF889009,2026-06-17 14:19:15
13268,WH01,P0014,ISSUE_TO_STORE,-69,2025-02-05 08:49:11,REF955755,2025-02-05 08:49:11
13269,WH01,P0185,RECEIPT,18,2025-08-20 13:53:27,REF469387,2025-08-20 13:53:27
13270,WH01,P0267,ISSUE_TO_STORE,-17,2025-02-05 21:39:46,REF124960,2025-02-05 21:39:46
13271,WH02,P0035,ISSUE_TO_STORE,-38,2025-08-31 20:35:24,REF679583,2025-08-31 20:35:24
13272,WH01,P0093,ADJUSTMENT_IN,68,2026-05-10 12:20:56,REF211416,2026-05-10 12:20:56
13273,WH01,P0037,TRANSFER_OUT,-4,2025-06-20 15:02:49,REF420502,2025-06-20 15:02:49
13274,WH02,P0229,RECEIPT,69,2025-06-02 20:48:24,REF723772,2025-06-02 20:48:24
13275,WH02,P0008,ISSUE_TO_STORE,-8,2026-05-09 10:03:49,REF146817,2026-05-09 10:03:49
13276,WH02,P0143,RECEIPT,12,2026-06-29 10:25:55,REF667185,2026-06-29 10:25:55
13277,WH01,P0320,RECEIPT,69,2026-06-16 15:08:10,REF724376,2026-06-16 15:08:10
13278,WH01,P0017,TRANSFER_IN,45,2025-11-21 15:48:08,REF796980,2025-11-21 15:48:08
13279,WH01,P0050,RECEIPT,10,2025-01-11 15:53:42,REF727047,2025-01-11 15:53:42
13280,WH01,P0266,ISSUE_TO_STORE,-54,2026-07-09 14:46:08,REF579021,2026-07-09 14:46:08
13281,WH02,P0024,ADJUSTMENT_OUT,-25,2025-08-19 08:53:04,REF516346,2025-08-19 08:53:04
13282,WH01,P0298,RECEIPT,57,2026-05-02 12:36:23,REF784732,2026-05-02 12:36:23
13283,WH02,P0199,ISSUE_TO_STORE,-9,2026-07-15 16:51:33,REF481211,2026-07-15 16:51:33
13284,WH01,P0214,ISSUE_TO_STORE,-67,2025-01-05 20:17:40,REF212677,2025-01-05 20:17:40
13285,WH02,P0010,ISSUE_TO_STORE,-66,2025-04-25 19:46:59,REF730762,2025-04-25 19:46:59
13286,WH02,P0010,ADJUSTMENT_IN,19,2025-01-29 13:51:46,REF113842,2025-01-29 13:51:46
13287,WH01,P0143,RECEIPT,55,2025-02-18 09:07:15,REF771495,2025-02-18 09:07:15
13288,WH02,P0172,ISSUE_TO_STORE,-35,2026-03-06 09:20:17,REF463244,2026-03-06 09:20:17
13289,WH02,P0063,ISSUE_TO_STORE,-43,2026-03-03 17:08:38,REF604823,2026-03-03 17:08:38
13290,WH02,P0045,ISSUE_TO_STORE,-43,2026-05-29 13:44:10,REF891213,2026-05-29 13:44:10
13291,WH01,P0072,ISSUE_TO_STORE,-65,2025-07-30 23:38:25,REF325655,2025-07-30 23:38:25
13292,WH01,P0146,RECEIPT,27,2025-09-23 13:36:20,REF914736,2025-09-23 13:36:20
13293,WH02,P0276,RECEIPT,38,2025-03-08 21:16:30,REF822119,2025-03-08 21:16:30
13294,WH01,P0164,RECEIPT,36,2026-02-26 01:16:44,REF917238,2026-02-26 01:16:44
13295,WH01,P0058,TRANSFER_IN,32,2026-05-16 07:50:02,REF211857,2026-05-16 07:50:02
13296,WH02,P0023,TRANSFER_IN,41,2026-04-03 05:18:53,REF975259,2026-04-03 05:18:53
13297,WH01,P0188,RECEIPT,4,2026-06-21 21:55:11,REF327467,2026-06-21 21:55:11
13298,WH02,P0193,TRANSFER_IN,2,2026-05-22 05:46:04,REF463306,2026-05-22 05:46:04
13299,WH02,P0200,ADJUSTMENT_OUT,-40,2025-10-28 08:13:34,REF322723,2025-10-28 08:13:34
13300,WH02,P0285,ISSUE_TO_STORE,-45,2025-08-05 07:11:16,REF826604,2025-08-05 07:11:16
13301,WH01,P0077,TRANSFER_OUT,-14,2025-11-30 18:19:55,REF534811,2025-11-30 18:19:55
13302,WH01,P0037,ISSUE_TO_STORE,-40,2025-02-19 10:42:20,REF111293,2025-02-19 10:42:20
13303,WH02,P0074,ISSUE_TO_STORE,-14,2026-07-02 21:34:48,REF682269,2026-07-02 21:34:48
13304,WH02,P0206,RECEIPT,5,2026-04-15 18:45:17,REF264694,2026-04-15 18:45:17
13305,WH02,P0193,ADJUSTMENT_IN,7,2026-02-23 07:57:51,REF639554,2026-02-23 07:57:51
13306,WH02,P0220,TRANSFER_OUT,-32,2025-01-25 09:56:30,REF394238,2025-01-25 09:56:30
13307,WH01,P0262,RECEIPT,9,2025-12-27 16:10:59,REF520475,2025-12-27 16:10:59
13308,WH01,P0256,ISSUE_TO_STORE,-11,2025-12-11 09:56:26,REF506608,2025-12-11 09:56:26
13309,WH02,P0085,RECEIPT,34,2026-07-27 11:48:22,REF916059,2026-07-27 11:48:22
13310,WH02,P0133,ISSUE_TO_STORE,-16,2025-01-19 00:33:38,REF821484,2025-01-19 00:33:38
13311,WH01,P0143,RETURN_TO_VENDOR,-68,2025-03-26 00:56:30,REF437853,2025-03-26 00:56:30
13312,WH02,P0168,ADJUSTMENT_IN,57,2025-04-28 05:14:42,REF324516,2025-04-28 05:14:42
13313,WH02,P0075,RECEIPT,12,2025-03-20 20:23:21,REF787877,2025-03-20 20:23:21
13314,WH02,P0102,ISSUE_TO_STORE,-41,2026-01-14 14:05:15,REF785166,2026-01-14 14:05:15
13315,WH02,P0079,RECEIPT,30,2025-04-04 22:54:46,REF468591,2025-04-04 22:54:46
13316,WH01,P0286,TRANSFER_IN,9,2026-02-22 07:57:05,REF618887,2026-02-22 07:57:05
13317,WH02,P0089,ISSUE_TO_STORE,-40,2025-10-21 04:26:36,REF179742,2025-10-21 04:26:36
13318,WH01,P0242,ISSUE_TO_STORE,-66,2025-09-13 10:40:59,REF256769,2025-09-13 10:40:59
13319,WH02,P0194,ISSUE_TO_STORE,-47,2026-01-10 09:50:50,REF243007,2026-01-10 09:50:50
13320,WH02,P0300,ISSUE_TO_STORE,-13,2026-01-10 06:35:55,REF722824,2026-01-10 06:35:55
13321,WH01,P0164,ISSUE_TO_STORE,-10,2025-10-07 00:36:05,REF859301,2025-10-07 00:36:05
13322,WH02,P0225,TRANSFER_IN,57,2025-01-02 17:54:08,REF408004,2025-01-02 17:54:08
13323,WH01,P0232,ISSUE_TO_STORE,-47,2025-05-08 18:32:45,REF380746,2025-05-08 18:32:45
13324,WH01,P0147,RECEIPT,1,2026-03-17 11:34:48,REF560233,2026-03-17 11:34:48
13325,WH01,P0315,RETURN_TO_VENDOR,-28,2026-04-02 01:15:20,REF474372,2026-04-02 01:15:20
13326,WH02,P0263,RECEIPT,20,2025-07-30 14:08:43,REF939208,2025-07-30 14:08:43
13327,WH02,P0009,ISSUE_TO_STORE,-21,2026-03-06 09:31:39,REF757374,2026-03-06 09:31:39
13328,WH02,P0298,ADJUSTMENT_IN,9,2025-04-16 19:12:47,REF307295,2025-04-16 19:12:47
13329,WH01,P0239,RECEIPT,19,2025-11-09 04:12:10,REF800908,2025-11-09 04:12:10
13330,WH01,P0078,ISSUE_TO_STORE,-35,2025-09-17 21:06:04,REF717005,2025-09-17 21:06:04
13331,WH01,P0302,RECEIPT,32,2025-08-08 17:35:39,REF733835,2025-08-08 17:35:39
13332,WH02,P0145,ISSUE_TO_STORE,-40,2025-08-04 17:11:18,REF886039,2025-08-04 17:11:18
13333,WH01,P0033,ISSUE_TO_STORE,-37,2026-01-08 02:27:14,REF881425,2026-01-08 02:27:14
13334,WH02,P0178,TRANSFER_IN,48,2025-02-28 02:12:22,REF223309,2025-02-28 02:12:22
13335,WH02,P0113,RECEIPT,51,2026-06-03 23:35:16,REF134604,2026-06-03 23:35:16
13336,WH01,P0145,RETURN_TO_VENDOR,-22,2025-06-23 16:11:11,REF590143,2025-06-23 16:11:11
13337,WH01,P0190,RECEIPT,61,2025-09-25 15:01:11,REF355355,2025-09-25 15:01:11
13338,WH01,P0305,RECEIPT,15,2026-06-30 02:41:04,REF253688,2026-06-30 02:41:04
13339,WH02,P0105,ISSUE_TO_STORE,-8,2026-07-10 06:54:09,REF995919,2026-07-10 06:54:09
13340,WH01,P0210,TRANSFER_IN,49,2025-11-21 16:19:52,REF806582,2025-11-21 16:19:52
13341,WH01,P0088,ISSUE_TO_STORE,-11,2026-03-04 17:14:38,REF258539,2026-03-04 17:14:38
13342,WH02,P0189,ISSUE_TO_STORE,-58,2026-02-24 13:31:02,REF938452,2026-02-24 13:31:02
13343,WH02,P0120,TRANSFER_IN,49,2025-08-01 12:04:34,REF805136,2025-08-01 12:04:34
13344,WH01,P0167,ADJUSTMENT_IN,19,2025-04-06 00:32:37,REF666619,2025-04-06 00:32:37
13345,WH02,P0102,RECEIPT,30,2025-02-08 20:37:41,REF100761,2025-02-08 20:37:41
13346,WH02,P0199,ADJUSTMENT_IN,18,2025-01-30 10:26:40,REF880779,2025-01-30 10:26:40
13347,WH02,P0175,ISSUE_TO_STORE,-63,2025-09-27 02:04:18,REF400990,2025-09-27 02:04:18
13348,WH02,P0036,ADJUSTMENT_OUT,-42,2026-04-01 01:44:26,REF322176,2026-04-01 01:44:26
13349,WH01,P0008,RECEIPT,43,2026-04-20 10:23:19,REF521071,2026-04-20 10:23:19
13350,WH01,P0204,ISSUE_TO_STORE,-61,2026-05-22 20:42:55,REF644041,2026-05-22 20:42:55
13351,WH02,P0061,TRANSFER_OUT,-34,2025-04-02 18:21:21,REF291396,2025-04-02 18:21:21
13352,WH01,P0205,TRANSFER_OUT,-33,2025-07-18 07:37:39,REF790837,2025-07-18 07:37:39
13353,WH02,P0258,RECEIPT,19,2025-12-13 07:45:14,REF308446,2025-12-13 07:45:14
13354,WH01,P0240,ISSUE_TO_STORE,-7,2025-12-07 00:21:50,REF415987,2025-12-07 00:21:50
13355,WH02,P0092,RECEIPT,31,2026-03-03 13:07:50,REF221642,2026-03-03 13:07:50
13356,WH01,P0030,ADJUSTMENT_OUT,-21,2025-05-10 07:41:13,REF332591,2025-05-10 07:41:13
13357,WH01,P0224,TRANSFER_IN,12,2026-03-03 14:38:31,REF221004,2026-03-03 14:38:31
13358,WH01,P0070,RETURN_TO_VENDOR,-14,2025-07-07 06:33:04,REF968457,2025-07-07 06:33:04
13359,WH02,P0062,ADJUSTMENT_IN,10,2025-08-24 11:48:20,REF301204,2025-08-24 11:48:20
13360,WH01,P0020,ISSUE_TO_STORE,-13,2025-05-08 03:18:44,REF918179,2025-05-08 03:18:44
13361,WH02,P0109,RECEIPT,32,2025-12-08 04:56:14,REF813293,2025-12-08 04:56:14
13362,WH02,P0031,ISSUE_TO_STORE,-27,2025-08-23 15:12:49,REF879417,2025-08-23 15:12:49
13363,WH01,P0044,ISSUE_TO_STORE,-29,2026-07-01 11:45:16,REF625963,2026-07-01 11:45:16
13364,WH02,P0115,TRANSFER_IN,5,2026-01-22 16:23:18,REF455450,2026-01-22 16:23:18
13365,WH02,P0219,ISSUE_TO_STORE,-27,2025-07-24 01:19:57,REF814174,2025-07-24 01:19:57
13366,WH02,P0040,RECEIPT,58,2026-01-12 16:19:25,REF617219,2026-01-12 16:19:25
13367,WH02,P0268,ADJUSTMENT_IN,47,2025-09-22 12:00:51,REF185119,2025-09-22 12:00:51
13368,WH02,P0138,RETURN_TO_VENDOR,-57,2026-05-03 11:31:39,REF565946,2026-05-03 11:31:39
13369,WH02,P0133,RECEIPT,53,2026-02-14 13:41:15,REF827736,2026-02-14 13:41:15
13370,WH01,P0049,ISSUE_TO_STORE,-65,2026-01-17 09:02:26,REF266712,2026-01-17 09:02:26
13371,WH02,P0200,ISSUE_TO_STORE,-54,2026-03-28 16:02:53,REF622293,2026-03-28 16:02:53
13372,WH01,P0166,RECEIPT,38,2025-03-19 04:11:35,REF618163,2025-03-19 04:11:35
13373,WH01,P0291,ISSUE_TO_STORE,-41,2026-06-19 00:27:26,REF238409,2026-06-19 00:27:26
13374,WH01,P0012,ISSUE_TO_STORE,-65,2026-01-01 22:30:37,REF649609,2026-01-01 22:30:37
13375,WH01,P0145,ISSUE_TO_STORE,-37,2025-01-30 00:03:25,REF368289,2025-01-30 00:03:25
13376,WH02,P0282,ISSUE_TO_STORE,-11,2026-04-20 11:47:57,REF190295,2026-04-20 11:47:57
13377,WH01,P0195,TRANSFER_OUT,-63,2026-01-21 16:52:31,REF683646,2026-01-21 16:52:31
13378,WH01,P0221,ISSUE_TO_STORE,-60,2025-07-09 15:30:44,REF422797,2025-07-09 15:30:44
13379,WH01,P0095,ISSUE_TO_STORE,-18,2026-07-26 20:03:27,REF118991,2026-07-26 20:03:27
13380,WH02,P0177,ISSUE_TO_STORE,-20,2026-05-18 10:13:33,REF838930,2026-05-18 10:13:33
13381,WH02,P0027,ISSUE_TO_STORE,-4,2025-11-17 01:30:28,REF772888,2025-11-17 01:30:28
13382,WH01,P0300,RECEIPT,18,2026-07-19 02:41:40,REF333078,2026-07-19 02:41:40
13383,WH01,P0017,ADJUSTMENT_OUT,-51,2026-05-23 03:38:39,REF726811,2026-05-23 03:38:39
13384,WH02,P0317,TRANSFER_OUT,-58,2025-08-26 08:37:18,REF250484,2025-08-26 08:37:18
13385,WH01,P0212,ISSUE_TO_STORE,-64,2025-03-22 18:19:09,REF161245,2025-03-22 18:19:09
13386,WH01,P0155,ISSUE_TO_STORE,-34,2025-06-06 20:43:25,REF616542,2025-06-06 20:43:25
13387,WH01,P0149,ADJUSTMENT_IN,35,2026-06-22 10:35:48,REF396384,2026-06-22 10:35:48
13388,WH02,P0209,TRANSFER_IN,60,2025-05-26 05:48:30,REF864755,2025-05-26 05:48:30
13389,WH01,P0266,RECEIPT,13,2025-09-10 15:13:51,REF396290,2025-09-10 15:13:51
13390,WH02,P0206,ISSUE_TO_STORE,-11,2026-01-14 15:35:49,REF579360,2026-01-14 15:35:49
13391,WH02,P0271,TRANSFER_IN,68,2025-06-03 09:34:38,REF920046,2025-06-03 09:34:38
13392,WH01,P0214,RECEIPT,47,2026-05-10 19:48:33,REF529100,2026-05-10 19:48:33
13393,WH01,P0312,ADJUSTMENT_IN,66,2025-12-13 22:34:46,REF174450,2025-12-13 22:34:46
13394,WH01,P0286,ISSUE_TO_STORE,-37,2025-10-26 05:38:44,REF115058,2025-10-26 05:38:44
13395,WH01,P0089,ISSUE_TO_STORE,-54,2025-01-04 05:34:35,REF534703,2025-01-04 05:34:35
13396,WH01,P0186,ISSUE_TO_STORE,-66,2025-11-08 20:56:27,REF186570,2025-11-08 20:56:27
13397,WH01,P0073,ADJUSTMENT_OUT,-6,2025-10-23 05:24:02,REF178699,2025-10-23 05:24:02
13398,WH01,P0118,ISSUE_TO_STORE,-2,2026-02-08 00:52:33,REF780199,2026-02-08 00:52:33
13399,WH01,P0039,RECEIPT,38,2025-12-13 17:26:17,REF589377,2025-12-13 17:26:17
13400,WH02,P0038,ISSUE_TO_STORE,-49,2025-05-14 22:46:42,REF443537,2025-05-14 22:46:42
13401,WH01,P0146,RECEIPT,10,2026-05-23 19:35:11,REF387748,2026-05-23 19:35:11
13402,WH01,P0233,RECEIPT,37,2026-02-16 19:30:01,REF509516,2026-02-16 19:30:01
13403,WH01,P0082,RECEIPT,57,2026-05-24 00:14:48,REF391187,2026-05-24 00:14:48
13404,WH01,P0199,ADJUSTMENT_OUT,-65,2026-02-25 14:13:05,REF266925,2026-02-25 14:13:05
13405,WH01,P0060,TRANSFER_OUT,-24,2025-08-05 15:22:35,REF584401,2025-08-05 15:22:35
13406,WH01,P0083,RECEIPT,58,2025-08-31 19:47:22,REF804601,2025-08-31 19:47:22
13407,WH01,P0231,ISSUE_TO_STORE,-69,2026-06-09 15:53:05,REF351692,2026-06-09 15:53:05
13408,WH02,P0084,TRANSFER_IN,12,2025-02-12 00:43:45,REF772837,2025-02-12 00:43:45
13409,WH01,P0214,ISSUE_TO_STORE,-57,2025-12-31 08:05:41,REF941406,2025-12-31 08:05:41
13410,WH01,P0012,ISSUE_TO_STORE,-61,2025-11-13 10:57:10,REF256021,2025-11-13 10:57:10
13411,WH01,P0192,RETURN_TO_VENDOR,-60,2026-05-28 19:17:07,REF759913,2026-05-28 19:17:07
13412,WH02,P0299,RECEIPT,59,2025-01-10 12:06:50,REF952606,2025-01-10 12:06:50
13413,WH01,P0167,TRANSFER_IN,17,2025-10-22 15:00:01,REF291318,2025-10-22 15:00:01
13414,WH01,P0252,RECEIPT,41,2025-04-30 10:32:15,REF839686,2025-04-30 10:32:15
13415,WH01,P0112,ISSUE_TO_STORE,-65,2026-07-17 12:44:10,REF770510,2026-07-17 12:44:10
13416,WH01,P0297,RECEIPT,50,2025-07-06 20:35:27,REF694538,2025-07-06 20:35:27
13417,WH02,P0195,RECEIPT,45,2025-01-17 14:40:06,REF825991,2025-01-17 14:40:06
13418,WH02,P0291,RECEIPT,31,2025-06-21 10:41:16,REF312998,2025-06-21 10:41:16
13419,WH01,P0246,RECEIPT,57,2026-07-01 16:54:13,REF308581,2026-07-01 16:54:13
13420,WH01,P0226,ISSUE_TO_STORE,-8,2026-07-31 00:21:33,REF889291,2026-07-31 00:21:33
13421,WH01,P0048,ISSUE_TO_STORE,-42,2025-12-17 09:27:58,REF430469,2025-12-17 09:27:58
13422,WH02,P0172,ISSUE_TO_STORE,-36,2026-07-23 22:30:21,REF276798,2026-07-23 22:30:21
13423,WH01,P0245,TRANSFER_OUT,-69,2025-05-08 10:20:26,REF910862,2025-05-08 10:20:26
13424,WH01,P0053,ISSUE_TO_STORE,-24,2025-05-08 14:59:41,REF369631,2025-05-08 14:59:41
13425,WH01,P0147,TRANSFER_IN,21,2026-03-12 05:17:30,REF287523,2026-03-12 05:17:30
13426,WH02,P0042,TRANSFER_IN,15,2025-11-08 20:42:01,REF993347,2025-11-08 20:42:01
13427,WH02,P0118,ISSUE_TO_STORE,-45,2026-03-15 21:56:00,REF613902,2026-03-15 21:56:00
13428,WH02,P0147,ISSUE_TO_STORE,-25,2026-05-12 16:37:24,REF860709,2026-05-12 16:37:24
13429,WH01,P0317,ISSUE_TO_STORE,-58,2026-02-01 10:52:24,REF398413,2026-02-01 10:52:24
13430,WH02,P0019,RECEIPT,15,2025-02-08 15:29:56,REF402731,2025-02-08 15:29:56
13431,WH01,P0237,ISSUE_TO_STORE,-27,2025-02-18 00:08:53,REF330368,2025-02-18 00:08:53
13432,WH02,P0144,RECEIPT,44,2025-04-07 22:43:07,REF291381,2025-04-07 22:43:07
13433,WH01,P0111,RECEIPT,44,2026-06-26 14:54:14,REF926962,2026-06-26 14:54:14
13434,WH02,P0080,TRANSFER_OUT,-31,2025-12-23 04:58:22,REF167859,2025-12-23 04:58:22
13435,WH02,P0252,RECEIPT,43,2025-09-14 10:46:18,REF393350,2025-09-14 10:46:18
13436,WH01,P0155,RECEIPT,47,2026-05-24 10:19:45,REF248932,2026-05-24 10:19:45
13437,WH02,P0103,TRANSFER_OUT,-6,2026-02-17 20:02:05,REF229804,2026-02-17 20:02:05
13438,WH01,P0230,ISSUE_TO_STORE,-47,2026-03-08 09:37:40,REF671316,2026-03-08 09:37:40
13439,WH02,P0182,ISSUE_TO_STORE,-38,2025-10-10 06:22:57,REF473911,2025-10-10 06:22:57
13440,WH01,P0067,RECEIPT,31,2026-05-19 06:49:21,REF696796,2026-05-19 06:49:21
13441,WH02,P0151,TRANSFER_OUT,-50,2025-11-24 08:36:46,REF327625,2025-11-24 08:36:46
13442,WH02,P0317,RETURN_TO_VENDOR,-29,2025-07-14 00:14:27,REF652124,2025-07-14 00:14:27
13443,WH02,P0021,RETURN_TO_VENDOR,-17,2026-06-29 19:37:03,REF637942,2026-06-29 19:37:03
13444,WH02,P0060,RECEIPT,23,2026-07-05 21:05:00,REF531073,2026-07-05 21:05:00
13445,WH02,P0087,RECEIPT,54,2025-09-11 09:26:59,REF700029,2025-09-11 09:26:59
13446,WH02,P0086,TRANSFER_OUT,-5,2025-05-30 23:32:22,REF909533,2025-05-30 23:32:22
13447,WH01,P0178,ISSUE_TO_STORE,-15,2025-05-19 12:26:50,REF920835,2025-05-19 12:26:50
13448,WH02,P0084,ISSUE_TO_STORE,-43,2025-08-18 15:43:57,REF396381,2025-08-18 15:43:57
13449,WH01,P0297,ISSUE_TO_STORE,-43,2025-10-09 13:03:44,REF793683,2025-10-09 13:03:44
13450,WH02,P0282,RECEIPT,9,2026-04-15 11:49:56,REF438611,2026-04-15 11:49:56
13451,WH02,P0239,TRANSFER_OUT,-34,2025-07-14 23:52:52,REF678400,2025-07-14 23:52:52
13452,WH02,P0312,RETURN_TO_VENDOR,-16,2026-06-07 08:46:27,REF986132,2026-06-07 08:46:27
13453,WH01,P0271,RECEIPT,11,2025-12-19 21:12:46,REF503935,2025-12-19 21:12:46
13454,WH01,P0011,ISSUE_TO_STORE,-24,2026-03-02 09:28:25,REF288651,2026-03-02 09:28:25
13455,WH02,P0053,RECEIPT,25,2026-03-19 03:35:56,REF341756,2026-03-19 03:35:56
13456,WH02,P0135,RECEIPT,31,2025-06-29 00:24:18,REF920886,2025-06-29 00:24:18
13457,WH01,P0172,TRANSFER_IN,7,2025-08-02 20:23:20,REF147054,2025-08-02 20:23:20
13458,WH02,P0286,TRANSFER_OUT,-23,2025-04-20 06:10:49,REF336408,2025-04-20 06:10:49
13459,WH02,P0001,ADJUSTMENT_IN,32,2025-06-10 01:44:22,REF659085,2025-06-10 01:44:22
13460,WH02,P0007,TRANSFER_IN,34,2026-01-18 23:50:11,REF910935,2026-01-18 23:50:11
13461,WH02,P0293,ISSUE_TO_STORE,-50,2025-07-10 13:31:01,REF248715,2025-07-10 13:31:01
13462,WH02,P0096,ADJUSTMENT_OUT,-62,2026-07-11 02:18:51,REF948207,2026-07-11 02:18:51
13463,WH01,P0226,RECEIPT,40,2025-05-05 16:23:20,REF588536,2025-05-05 16:23:20
13464,WH02,P0186,ISSUE_TO_STORE,-15,2026-01-06 04:23:12,REF494443,2026-01-06 04:23:12
13465,WH02,P0140,TRANSFER_IN,53,2025-04-24 13:24:59,REF302529,2025-04-24 13:24:59
13466,WH01,P0133,TRANSFER_OUT,-24,2025-10-20 20:05:02,REF952468,2025-10-20 20:05:02
13467,WH02,P0131,ISSUE_TO_STORE,-33,2025-08-06 19:14:13,REF723297,2025-08-06 19:14:13
13468,WH01,P0033,ISSUE_TO_STORE,-44,2026-04-19 13:00:38,REF304573,2026-04-19 13:00:38
13469,WH01,P0081,ADJUSTMENT_IN,12,2026-07-13 12:20:00,REF775125,2026-07-13 12:20:00
13470,WH02,P0157,RECEIPT,18,2025-02-11 04:39:26,REF718179,2025-02-11 04:39:26
13471,WH01,P0277,ISSUE_TO_STORE,-7,2025-07-02 19:12:54,REF580893,2025-07-02 19:12:54
13472,WH02,P0197,ISSUE_TO_STORE,-2,2026-06-19 23:19:20,REF961326,2026-06-19 23:19:20
13473,WH02,P0289,ISSUE_TO_STORE,-17,2025-12-15 02:15:49,REF625039,2025-12-15 02:15:49
13474,WH01,P0090,RECEIPT,23,2025-10-23 14:45:52,REF208043,2025-10-23 14:45:52
13475,WH02,P0015,ISSUE_TO_STORE,-13,2025-11-06 21:54:22,REF831696,2025-11-06 21:54:22
13476,WH02,P0037,RECEIPT,63,2025-08-03 09:53:13,REF247257,2025-08-03 09:53:13
13477,WH02,P0234,RECEIPT,46,2026-07-03 14:13:03,REF489609,2026-07-03 14:13:03
13478,WH01,P0143,TRANSFER_IN,35,2026-02-02 05:27:13,REF952933,2026-02-02 05:27:13
13479,WH01,P0250,TRANSFER_OUT,-27,2026-02-03 07:27:47,REF357497,2026-02-03 07:27:47
13480,WH02,P0028,ISSUE_TO_STORE,-50,2025-03-04 00:49:40,REF908014,2025-03-04 00:49:40
13481,WH01,P0136,ISSUE_TO_STORE,-22,2025-09-10 15:37:12,REF614138,2025-09-10 15:37:12
13482,WH02,P0240,RECEIPT,48,2026-04-28 18:30:00,REF363139,2026-04-28 18:30:00
13483,WH02,P0302,ISSUE_TO_STORE,-69,2026-02-19 08:04:01,REF641661,2026-02-19 08:04:01
13484,WH01,P0262,RECEIPT,31,2025-05-24 06:05:30,REF176685,2025-05-24 06:05:30
13485,WH02,P0202,RECEIPT,27,2026-07-26 16:35:53,REF269294,2026-07-26 16:35:53
13486,WH02,P0296,ISSUE_TO_STORE,-47,2025-08-09 15:22:25,REF943454,2025-08-09 15:22:25
13487,WH02,P0156,ISSUE_TO_STORE,-68,2025-04-08 07:53:46,REF998707,2025-04-08 07:53:46
13488,WH01,P0058,RECEIPT,13,2025-05-07 05:11:30,REF524584,2025-05-07 05:11:30
13489,WH02,P0013,TRANSFER_IN,7,2026-06-06 01:10:29,REF489025,2026-06-06 01:10:29
13490,WH02,P0005,ISSUE_TO_STORE,-41,2025-08-30 13:29:15,REF674901,2025-08-30 13:29:15
13491,WH01,P0175,TRANSFER_IN,46,2025-03-25 07:18:31,REF774954,2025-03-25 07:18:31
13492,WH01,P0201,TRANSFER_IN,37,2025-07-07 01:12:41,REF155413,2025-07-07 01:12:41
13493,WH02,P0288,ISSUE_TO_STORE,-57,2025-04-28 01:25:05,REF105078,2025-04-28 01:25:05
13494,WH02,P0264,ISSUE_TO_STORE,-66,2025-12-21 10:34:45,REF207518,2025-12-21 10:34:45
13495,WH01,P0201,TRANSFER_IN,4,2025-11-02 08:41:35,REF374227,2025-11-02 08:41:35
13496,WH01,P0314,ISSUE_TO_STORE,-68,2025-06-22 09:16:29,REF417319,2025-06-22 09:16:29
13497,WH02,P0048,ISSUE_TO_STORE,-9,2025-05-10 21:41:29,REF686407,2025-05-10 21:41:29
13498,WH01,P0283,TRANSFER_IN,48,2025-06-27 01:31:11,REF445444,2025-06-27 01:31:11
